1000026	4
1000029	3
1000031	3
1000118	24
1000173	5
1000176	14
1000257	3
1000259	4
1000377	5
1000450	4
1000460	5
1000526	12
1000534	7
1000704	5
1000748	6
1000849	5
1000968	8
1000970	3
1000980	5
1001080	4
1001180	14
1001378	5
1001392	19
1001402	6
1001455	4
1001559	8
1001573	3
1001575	9
1001715	9
1001785	5
1001837	6
1001851	3
1001898	8
1001903	8
1001920	14
1001951	10
1002001	40
1002086	3
1002165	3
1002227	3
1002309	8
1002321	4
1002337	3
1002340	3
1002368	7
1002381	15
1002416	4
1002422	9
1002443	5
1002457	6
1002486	3
1002498	6
1002512	3
1002525	5
1002541	4
1002582	6
1002623	7
1002625	3
1002658	16
1002684	6
1002745	3
1002996	5
1003005	3
1003072	3
1003079	8
1003092	6
1003126	4
1003141	10
1003147	10
1003159	7
1003163	5
1003187	3
1003230	10
1003297	3
1003317	11
1003397	5
1003491	5
1003521	3
1003523	5
1003526	9
1003654	9
1003673	14
1003686	5
1003779	8
1003780	5
1003842	3
1003931	3
1004032	4
1004074	3
1004119	3
1004160	6
1004173	6
1004176	4
1004216	4
1004261	3
1004344	4
1004387	14
1004631	3
1004641	5
1004652	4
1004664	4
1004672	5
1004709	4
1004793	6
1004799	3
1004810	16
1004811	3
1004926	5
1004997	8
1005210	29
1005287	3
1005320	5
1005365	4
1005421	7
1005439	18
1005499	37
1005508	4
1005517	5
1005522	14
1005526	7
1005537	3
1005561	7
1005604	27
1005726	7
1005727	3
1005798	12
1005824	29
1005898	10
1005942	8
1005999	11
1006001	25
1006004	33
1006039	4
1006042	5
1006046	4
1006201	6
1006304	4
1006340	3
1006352	7
1006357	27
1006394	5
1006426	6
1006461	3
1006476	3
1006506	11
1006524	3
1006528	3
1006601	10
1006609	3
1006650	5
1006665	3
1006733	10
1006758	7
1006807	3
1006852	6
1006862	8
1006899	7
1006927	24
1006939	7
1006983	9
1007038	3
1007250	8
1007273	9
1007346	10
1007366	7
1007379	2
1007413	4
1007663	7
1007670	6
1007710	22
1007711	5
1007769	7
1007772	5
1007863	3
1007945	3
1007981	4
1007985	19
1008010	3
1008023	5
1008055	5
1008072	8
1008100	5
1008104	3
1008217	4
1008218	9
1008250	5
1008252	4
1008346	3
1008694	16
1008706	8
1008713	3
1008715	3
1008842	16
1008846	4
1008895	8
1008917	8
1008918	10
1008941	4
1008955	4
1008984	4
1009027	3
1009141	12
1009143	3
1009269	13
1009281	6
1009335	5
1009370	15
1009423	5
1009450	11
1009517	3
1009527	6
1009566	3
1009650	3
1009683	11
1009770	4
1009787	3
1009877	4
1009886	3
1009898	4
1009914	5
1010004	5
1010026	3
1010082	3
1010156	3
1010178	8
1010190	5
1010292	6
1010390	5
1010410	4
1010464	14
1010492	5
1010590	12
1010656	3
1010699	5
1010729	5
1010789	3
1010881	2
1010922	11
1010945	4
1011057	5
1011259	4
1011315	5
1011316	8
1011348	10
1011406	4
1011610	7
1011626	3
1011628	3
1011630	12
1011640	3
1011645	3
1011658	6
1011678	10
1011690	20
1011849	17
1011875	6
1011879	4
1011888	3
1011912	6
1011984	3
1012102	17
1012127	7
1012203	4
1012227	4
1012348	4
1012420	5
1012450	3
1012451	26
1012505	4
1012630	4
1012637	3
1012697	3
1012702	4
1012757	5
1012760	5
1012780	8
1012821	9
1012855	9
1012925	4
1012946	5
1012983	8
1013030	11
1013036	10
1013079	9
1013140	3
1013155	5
1013161	5
1013174	6
1013196	5
1013209	7
1013269	17
1013290	3
1013413	3
1013416	3
1013475	5
1013478	15
1013482	5
1013549	6
1013581	8
1013621	16
1013629	8
1013631	6
1013635	3
1013822	11
1013913	16
1013936	23
1013939	3
1013963	3
1013977	6
1014005	27
1014053	8
1014087	8
1014100	3
1014102	3
1014117	3
1014155	3
1014178	5
1014268	6
1014287	5
1014310	79
1014326	3
1014428	10
1014441	357
1014455	3
1014538	10
1014605	13
1014635	8
1014648	4
1014654	16
1014686	11
1014702	3
1014728	9
1014732	5
1014739	9
1014761	6
1014780	4
1014846	4
1014867	7
1014872	5
1014889	3
1014910	4
1015016	8
1015074	3
1015105	4
1015149	9
1015168	3
1015178	3
1015210	3
1015229	9
1015251	7
1015265	28
1015329	4
1015416	7
1015440	21
1015696	5
1015741	4
1015750	5
1015846	3
1015851	5
1015861	4
1016406	4
1016511	3
1016537	8
1016548	4
1016623	135
1016638	4
1016641	3
1016780	12
1016913	6
1017002	5
1017025	8
1017106	7
1017150	3
1017226	4
1017276	7
1017297	35
1017418	5
1017541	3
1017589	3
1017715	3
1017719	5
1017738	6
1017789	8
1017865	3
1017896	7
1017900	3
1017912	7
