750024	5
750069	57
750081	5
750126	5
750128	3
750129	4
750151	4
750156	5
750225	6
750274	10
750348	3
750363	5
750383	7
750392	6
750409	3
750412	3
750413	5
750429	6
750453	27
750459	5
750475	5
750492	11
750516	4
750667	9
750692	3
750726	6
750728	5
750829	3
750833	4
750877	8
750971	9
751012	3
751015	5
751031	3
751054	3
751079	7
751135	4
751251	3
751285	10
751516	7
751543	36
751621	3
751680	4
751688	4
751716	3
751745	3
751823	4
751840	5
751884	3
751886	3
751967	3
751969	5
752024	6
752073	19
752119	4
752127	11
752178	15
752180	7
752183	22
752210	5
752263	3
752328	7
752338	4
752342	3
752347	11
752352	3
752383	30
752400	5
752408	6
752423	3
752433	3
752449	9
752479	3
752483	43
752485	7
752489	3
752593	6
752598	4
752605	3
752704	5
752737	4
752802	3
752825	7
752841	10
752909	6
752918	4
752973	26
753029	5
753084	3
753282	4
753355	5
753383	3
753411	132
753425	3
753501	10
753509	11
753522	3
753540	30
753543	3
753555	3
753591	8
753594	5
753618	3
753699	3
753762	4
753776	7
753784	6
753866	4
753886	368
753887	52
753897	46
753999	7
754000	3
754025	4
754026	4
754050	3
754056	25
754076	3
754127	3
754170	4
754172	6
754207	27
754220	5
754221	8
754223	4
754362	3
754376	5
754440	3
754511	4
754534	5
754607	4
754791	4
754793	8
754812	4
754839	11
754902	9
754941	37
754943	3
755020	4
755035	3
755095	24
755110	3
755155	4
755178	6
755239	6
755347	4
755394	18
755447	5
755526	5
755636	3
755654	5
755663	5
755673	3
755684	8
755697	3
755717	4
755738	4
755791	5
755818	4
755835	5
755862	36
755956	12
755981	5
755983	19
756061	11
756062	5
756082	5
756093	3
756176	3
756183	3
756203	3
756240	5
756260	3
756289	5
756312	5
756321	6
756323	3
756381	4
756397	3
756453	12
756459	5
756473	3
756503	3
756511	9
756527	4
756534	3
756605	8
756673	18
756675	3
756697	4
756698	9
756747	5
756873	7
756906	3
756967	11
756968	5
756977	3
756992	4
756993	5
756998	7
757027	4
