250036	3
250056	6
250157	3
250161	4
250198	8
250218	5
250221	6
250249	4
250300	4
250426	4
250805	4
250896	4
250898	3
251068	7
251176	4
251276	4
251318	5
251325	3
251331	3
251382	8
251411	8
251415	5
251451	6
251472	5
251484	6
251529	3
251559	4
251574	3
251580	5
251583	4
251586	4
251692	3
251735	4
251738	3
251796	4
251818	5
251865	27
251988	6
252031	6
252139	4
252206	4
252238	5
252270	4
252435	3
252506	15
252545	3
252554	20
252585	3
252601	4
252630	7
252644	3
252689	4
252960	278
253002	5
253043	16
253167	8
253328	4
253368	8
253402	4
253407	3
253424	7
253509	4
253611	8
253618	12
253733	3
253752	11
253792	5
253800	3
253808	12
253809	4
253816	30
253819	6
253820	4
253830	4
253867	16
253894	4
253916	7
253925	10
253936	8
253941	3
253944	3
253953	5
253964	6
253974	4
253980	5
253982	10
253994	3
254068	3
254072	5
254076	4
254096	3
254111	10
254117	6
254171	3
254173	4
254180	20
254191	21
254199	6
254213	6
254328	4
254348	6
254354	4
254396	3
254423	6
254426	4
254453	11
254508	3
254524	3
254563	7
254568	12
254668	11
254672	4
254693	4
254752	3
254928	8
254979	5
255028	5
255046	8
255155	5
255359	3
255363	8
255384	4
255432	3
255443	4
255455	4
255474	5
255479	4
255568	3
255575	5
255591	3
255594	9
255613	4
255623	3
255627	8
255635	4
255648	3
255659	9
255677	5
255678	5
255692	3
255699	5
255700	5
255701	6
255709	7
255716	3
255742	8
255763	14
255787	8
255796	6
255808	4
255813	4
255827	5
255843	6
255858	3
255863	4
255922	3
255924	18
256004	6
256039	17
256127	8
256144	6
256147	3
256189	11
256209	6
256292	23
256493	6
256516	68
256539	3
256555	15
256559	7
256591	3
256607	9
256625	6
256676	6
256686	11
256691	5
256692	9
256721	16
256790	8
256873	4
256877	11
256913	15
256915	11
256916	13
256927	34
257000	6
257002	11
257003	4
257098	9
257104	3
257115	10
257118	7
257128	6
257134	6
257136	6
257137	19
257143	3
257153	5
257157	7
257173	3
257187	8
257231	6
257251	7
257272	6
257276	3
257286	11
257312	4
257328	10
257359	17
257363	5
257376	18
257390	10
257391	8
257411	7
257450	3
257452	5
257461	5
257462	5
257472	3
257478	10
257501	8
257507	9
257523	14
257525	4
257574	9
257586	14
257608	7
257637	8
257656	60
257659	9
257679	3
257688	3
257692	9
257712	3
257746	6
257762	3
257765	5
257767	4
257789	10
257804	6
257806	5
257808	9
257869	7
257885	10
257887	4
257901	6
257967	4
257988	5
258014	4
258042	4
258046	3
258071	5
258076	5
258091	8
258126	8
258200	13
258204	4
258213	10
258216	3
258217	8
258220	7
258255	8
258260	25
258301	3
258353	6
258362	4
258402	16
258404	3
258433	25
258464	7
258486	20
258491	11
258495	4
258500	6
258511	25
258512	3
258513	4
258542	12
258551	4
258567	3
258592	22
258656	5
258673	8
258706	5
258713	12
258733	4
258762	11
258763	11
258780	7
258797	8
258813	8
258819	18
258886	7
258892	16
258906	8
258968	7
259077	4
259103	3
259148	7
259149	10
259177	4
259192	8
259193	6
259255	3
259287	5
259304	3
259325	7
259351	10
259354	10
259377	8
259384	10
259386	3
259390	3
259440	3
259441	6
259518	4
259531	4
259532	5
259542	4
259544	3
259553	3
259586	3
259610	5
259639	7
259691	3
259698	8
259725	4
259745	15
259746	21
259765	3
259831	5
259858	12
259859	6
259870	10
259908	16
259911	3
259937	7
259988	6
260054	4
260072	3
260088	15
260132	5
260221	8
260234	3
260237	4
260281	3
260299	4
260367	6
260379	7
260399	3
260411	3
260422	12
260466	3
260471	9
260472	3
260475	10
260513	7
260518	5
260548	12
260552	10
260554	4
260579	3
260582	4
260588	3
260594	4
260598	4
260601	5
260603	4
260613	5
260629	13
260661	5
260689	11
260692	8
260701	12
260713	4
260720	41
260734	3
260740	8
260756	5
260794	13
260797	7
260801	9
260811	3
260840	3
260866	9
260869	6
260879	4
260882	26
260883	16
260900	3
260904	6
260958	3
261006	6
261010	4
261012	9
261030	4
261045	4
261047	38
261068	7
261085	5
261102	20
261190	6
261192	3
261314	3
261379	3
261386	6
261439	9
261491	11
261507	8
261547	14
261575	9
261579	5
261602	5
261609	9
261639	6
261646	4
261674	7
261676	4
