2	23
3	35
5	2097
6	216
14	194
15	176
16	22
19	96
20	41
23	1449
26	4
27	9
28	75
29	28
33	32
34	59
35	269
38	47
39	22
41	10
45	332
46	24
48	597
50	4
53	8
54	7
56	11
59	4
60	10
61	27
63	14
64	47
65	3
67	98
69	96
71	4
73	236
75	39
77	29
78	5
79	351
84	58
89	68
92	72
95	39
96	13
97	292
98	11
99	16
100	15
104	6
105	459
107	135503
108	22
109	5
113	4
115	13
118	148
119	4
123	20
124	4
125	358
135	30
138	9
139	4
141	13
143	3
155	8
156	12
157	70
160	45
166	124
169	185
172	3
174	13
183	5
184	41
187	5
188	18
196	3
198	617
202	5
205	98
208	28
209	8
210	4
211	842
215	4
217	8
219	9
226	10
229	15
231	45
243	45
248	4
249	20
250	10
251	10
256	18
262	45
268	3
277	152
281	6
288	4
289	10
290	21
291	5
292	26
298	29
303	11
306	10
311	16
312	220137
313	22
315	20
316	19
318	6
319	4
324	32
330	120
337	101
341	93
342	330
344	7
348	4
350	136
352	4
358	41
363	25
364	6818
365	5
366	19
367	35
368	30
370	79
378	19
385	189
386	3
392	61
394	8
397	3
398	51
404	3
405	163
406	24
408	62
410	25
413	18
418	9
431	4
433	3
436	12
438	12
443	4
447	44
449	18
451	19
453	5
456	165
463	44
467	21
471	122
481	446
482	38
483	15
485	9
490	15
493	48
512	11
515	69
516	14
518	46
519	4
520	4
529	128
531	87
534	11
539	7
541	93
544	35
545	146
548	42
549	8
557	18
560	20
563	9
567	9
568	5
572	4
579	8
581	30
583	6
586	33
587	26
588	14
592	12
597	12
599	3
609	26
617	31
618	16
623	14
625	14
632	3
633	26
634	15
635	5
636	2568
641	62
647	10
648	79
650	8
652	33
655	5
659	41
661	13
668	24
675	16
677	9
680	5
681	29
689	156
691	8
692	44
699	7
702	67
703	791
707	22
708	45
711	28
712	74
715	4
716	21
718	14
719	37
720	132
721	406
724	79
728	37
731	40
733	4
735	8
742	73
744	77
746	24
749	6
758	15
766	25
768	4
772	20
774	1790
775	77
791	20
794	11
799	6
802	96
803	50
804	219
805	22
807	242
809	741
812	6
814	7
815	52
823	41
824	113
827	128
829	272
831	24
833	2100
835	15
836	20
840	456
845	8
846	9
848	18
849	4
850	14
851	8
852	106
856	5
857	14
860	15
862	30
863	15
864	49
867	13
868	220
875	195
876	3
878	9
882	92
883	49
885	226
886	6
887	4
888	55
889	13
890	8
891	37
892	16
893	11
896	13
897	10
901	3
904	3
907	20
908	13
909	9
914	23
916	15
919	14
921	66
928	44
929	12
930	6261
931	3
934	3
941	867
942	7
949	72
951	14
953	35
956	107
957	3
958	72
959	5
964	21
968	7
983	14
988	4
991	40
999	126
1000	8
1001	7
1005	20
1009	73
1012	15
1013	4
1014	25
1015	9
1016	12
1018	18
1020	34
1022	4
1025	111
1026	95
1030	31
1033	10
1036	10
1038	154
1041	14
1042	9
1043	12
1047	62
1052	6
1061	191
1065	37
1066	6
1070	143
1071	38
1073	256926
1076	14
1079	26
1080	15
1081	15
1088	3
1090	8
1092	14
1094	22
1098	13
1105	39
1108	12
1114	129
1115	9
1120	43
1126	21
1128	8
1129	9
1140	9
1143	17
1145	36
1150	20
1158	25
1162	6
1167	39
1169	3
1170	12
1173	20
1177	8
1178	3
1181	72
1183	777
1184	194
1185	4
1187	857
1189	25
1190	9
1192	2493
1201	89
1204	7
1205	610
1208	9
1211	6
1212	140
1217	3
1220	334
1221	10
1222	77
1226	100
1227	6
1228	179
1229	139
1230	10
1234	38
1236	15
1241	111
1244	10
1245	777
1249	55
1251	56
1252	8
1253	130
1258	7
1259	28
1260	88
1261	25
1264	11
1267	3
1269	28
1271	45
1272	3
1273	28
1275	177
1277	14
1278	8
1281	36
1284	18
1291	48
1296	37
1307	191
1309	4
1310	14
1312	3
1313	8
1314	6
1318	20
1321	7
1332	3
1337	3
1341	3
1353	6
1354	29
1355	12
1356	15
1362	30
1364	4
1368	7
1370	1092
1373	8
1374	18
1376	37
1379	9
1381	33
1382	7
1385	43
1386	5
1393	8
1397	5
1402	3
1404	15
1409	10
1413	97
1415	21
1428	11
1433	108
1435	5
1442	3
1452	636
1456	11
1463	10
1473	6
1489	19
1491	2156
1492	269
1496	13
1501	12
1505	3
1509	104
1515	4
1528	32
1530	27
1532	98
1540	25
1541	5
1543	4
1548	16
1558	83
1561	18
1564	5
1570	27
1576	1316
1585	5
1588	27
1589	10
1594	10
1602	58
1606	3
1610	4
1612	23
1614	59
1617	5
1623	16
1642	27
1644	4
1645	4
1651	281
1659	19
1663	61
1665	27
1666	3
1669	20
1674	4
1679	5
1688	8
1697	3
1702	5
1705	89
1706	5
1709	4
1710	12
1711	8
1717	77
1733	95
1751	3
1752	3
1756	20
1757	3
1766	6
1769	430
1775	7
1785	8
1791	9
1792	20
1798	4
1805	52
1810	4
1812	6
1821	12
1824	7
1835	20
1836	7
1838	4
1841	6
1843	3
1847	44
1852	5
1860	5
1869	3
1873	3
1888	27
1889	6
1892	12
1895	6
1900	5
1901	3
1913	3
1915	10
1919	4
1924	36
1932	34
1935	6
