500090	5
500093	4
500116	4
500182	4
500190	6
500202	6
500203	3
500207	4
500214	10
500267	18
500268	6
500274	5
500277	3
500324	3
500361	6
500422	6
500435	7
500471	4
500516	3
500559	3
500573	4
500585	12
500636	12
500663	4
500671	4
500673	3
500697	3
500707	7
500742	6
500743	7
500745	3
500747	3
500752	5
500784	6
500836	3
500914	4
500949	16
500969	4
500972	3
501022	11
501025	4
501048	4
501067	3
501102	5
501113	17
501135	3
501169	4
501401	3
501433	6
501446	3
501452	7
501476	7
501490	7
501494	3
501521	9
501555	7
501559	3
501596	9
501607	6
501636	5
501786	4
501810	3
501852	8
501897	6
501901	5
501940	4
501958	5
501983	4
502015	6
502016	4
502037	6
502079	4
502109	3
502112	12
502193	5
502282	5
502295	4
502351	4
502384	3
502399	11
502401	9
502428	7
502440	3
502508	4
502517	4
502540	4
502610	8
502611	7
502684	3
502689	5
502698	3
502718	25
502777	8
502781	4
502796	4
502838	3
502842	3
502845	5
502882	4
502916	6
502933	13
503079	11
503091	5
503101	8
503164	8
503168	4
503178	3
503229	9
503252	5
503311	7
503321	5
503326	3
503347	3
503388	6
503415	5
503416	6
503422	5
503426	17
503437	5
503457	7
503473	3
503494	6
503515	5
503546	4
503602	4
503642	5
503643	3
503692	3
503715	3
503784	14
503802	5
503816	3
503839	5
503870	5
503887	4
503901	16
503986	4
504037	12
504124	4
504139	3
504165	4
504206	4
504230	4
504232	4
504242	3
504279	5
504293	10
504297	5
504323	6
504348	8
504368	4
504381	8
504388	3
504431	8
504532	3
504628	5
504643	4
504660	8
504695	4
504778	5
504810	11
504831	3
504849	3
504864	8
504899	3
505034	8
505038	4
505072	4
505123	5
505136	11
505138	13
505153	6
505162	6
505167	10
505329	3
505358	4
505360	3
505409	4
505427	3
505443	4
505453	5
505533	4
505570	4
505676	5
505754	7
505804	6
505839	11
505878	5
505882	3
505918	9
505987	4
505991	4
506000	8
506005	3
506014	6
506035	7
506068	3
506071	3
506314	5
506323	3
506340	6
506349	9
506353	6
506406	4
506433	4
506455	13
506542	4
506557	4
506558	17
506637	4
506667	8
506670	8
506863	6
506872	4
506877	8
507002	5
507102	5
507104	4
507115	3
507116	3
507197	3
507232	6
507235	4
507269	4
507306	5
507357	6
507407	9
507414	3
507417	6
507440	6
507461	7
507501	5
507526	3
507559	5
507585	16
507668	3
507674	7
507731	4
507788	4
507813	10
507837	4
507847	6
507882	5
507973	15
508020	5
508034	3
508058	4
508074	3
508140	3
508159	11
508167	3
508198	4
508204	3
508220	5
508265	7
508273	6
508283	8
508288	5
508341	29
508369	6
508425	3
508443	4
508601	32
508758	3
508769	4
508801	9
508812	8
508840	3
508854	4
509038	3
509044	4
509071	8
509075	8
509089	5
509153	4
509175	5
509221	5
509306	3
509308	5
509314	22
509362	4
509374	3
509387	7
509405	4
509434	3
509451	12
509467	3
509468	12
509497	5
509505	4
509522	5
509578	6
509597	9
509622	6
509686	9
509724	3
509761	8
509801	4
509858	11
509888	14
509988	5
509994	4
510012	3
510023	6
510086	3
510117	3
510134	9
510170	5
510211	3
510219	6
510294	7
510300	3
510341	5
510342	5
510388	6
510399	5
510411	6
510414	9
510450	8
510458	4
510487	5
510498	3
510505	3
510605	7
510658	14
510670	5
510676	4
510719	4
510725	17
510899	10
510909	7
510954	5
510994	8
511056	3
511064	8
511137	4
511172	4
511180	4
511213	3
511261	8
511262	5
511297	5
511320	15
511333	4
511385	6
511550	6
511606	13
511727	6
511740	4
511869	10
511889	5
511894	4
511966	3
511997	13
512046	4
512076	6
512144	3
512147	5
512174	9
512209	10
512255	8
512299	6
512350	9
512362	4
512379	5
512381	3
512453	4
512458	3
512465	5
512467	3
512474	4
512509	4
512545	10
512565	4
512584	3
512740	6
512871	4
512892	4
512905	5
512977	11
513002	4
513031	3
513046	3
513111	7
513159	4
513161	9
513171	31
513173	5
513181	6
513183	7
513206	52
513208	5
513216	3
513223	7
513238	4
513247	4
513248	3
513353	3
513354	6
513358	8
513370	13
513402	4
513404	3
513424	3
513649	8
513660	12
513757	3
513843	4
513876	4
513894	3
513961	6
513965	4
513978	8
514048	10
514096	10
514199	5
514200	3
514207	3
514238	3
514275	3
514276	4
514328	5
514410	4
514633	4
514664	13
514696	9
514715	5
514829	4
514840	3
514850	6
514953	11
514960	5
514974	3
514987	3
515008	3
515011	3
515033	9
515099	7
515118	3
515131	11
515152	3
515157	4
515173	4
515236	19
515574	3
515596	8
515683	3
515694	4
515705	5
515709	4
515728	7
515834	3
515854	3
515911	7
515937	3
515974	4
516003	5
516083	4
516106	3
516181	7
516202	5
516229	10
516394	10
516412	6
516482	5
516512	15
516567	3
516832	6
516872	3
517086	5
517116	9
517212	3
517363	4
517430	5
517486	5
517503	3
517636	3
517638	8
517722	3
517865	4
517871	4
517881	6
517891	3
517918	5
517920	6
517934	3
517975	5
518044	3
518096	7
518232	13
518322	6
518355	4
518372	6
518377	6
518437	8
518444	7
518473	4
518649	4
518674	3
518714	11
518794	6
518801	3
518832	7
518834	4
518889	6
518919	7
518979	4
518984	6
518993	5
519023	4
519079	4
519216	3
519218	5
519234	5
519245	5
519284	9
519444	4
519447	6
519490	14
519512	6
519551	4
519650	3
519666	3
519726	5
519817	8
519870	4
519933	4
519940	4
519960	4
519983	3
520042	5
520044	4
520086	7
520092	3
520093	4
520144	3
520319	5
520332	5
520352	5
520366	15
520378	4
520392	8
520444	3
520493	4
520554	8
520558	10
520570	7
520607	4
520632	3
520655	4
520657	3
520665	3
520733	6
520833	12
520840	5
520879	6
520928	4
521037	5
521079	4
521113	5
521128	7
521192	6
521193	4
521329	3
521344	5
521367	9
521395	3
521401	3
521428	4
521434	6
521499	3
521526	5
521575	8
521579	3
521587	5
521595	3
521600	3
521612	3
521625	31
521840	3
521864	6
521906	6
521924	11
521937	5
521949	4
521974	5
521992	3
522113	7
522125	7
522135	4
522171	4
522180	3
522250	6
522289	5
522342	5
522351	4
522360	15
522362	5
522407	12
522471	15
522488	11
522510	7
522514	3
522540	3
522553	5
522566	12
522569	3
522571	3
522603	3
522613	11
522623	3
522643	4
522676	4
522683	8
522722	18
522723	6
522776	3
522817	13
522833	4
522834	4
522836	3
522848	8
522855	5
522876	5
522880	3
522908	6
522929	4
522936	8
523012	6
523082	13
523090	5
523109	9
523184	4
523197	3
523205	8
523206	4
523213	7
523219	14
523229	5
523269	5
523282	4
523340	7
523361	5
523368	4
523437	6
523442	5
523480	5
523554	4
523575	3
523578	4
523612	4
523624	5
523714	10
523751	3
523852	3
523911	5
523922	6
523949	3
523950	4
523956	4
523965	5
524007	8
524080	12
524111	3
524122	6
524180	7
524232	5
524276	11
524293	7
524299	3
524311	5
524370	5
524381	15
524386	3
524398	16
524402	6
524419	10
524421	3
524454	4
524463	4
524467	10
524487	9
524489	3
524498	4
524564	4
524639	5
524672	5
524703	3
524767	4
524797	5
524804	15
524813	3
524831	4
524847	5
524878	3
525004	4
525014	8
525035	4
525045	9
525061	5
525094	22
525138	4
525163	4
525172	3
525184	3
525221	7
525233	3
525268	4
525365	6
525384	3
525386	5
525410	4
525422	3
525476	6
525508	7
525611	3
525651	5
525657	3
525674	4
525710	4
525720	3
525732	14
525738	5
525757	4
525780	7
525823	4
525858	4
525865	17
525905	6
525924	5
525985	4
526000	8
526015	16
526079	5
526097	4
526128	3
526133	7
526159	3
526182	15
526194	4
526413	8
526416	10
526447	3
526498	5
526505	6
526665	4
526675	6
526780	9
526889	9
526929	10
526978	20
526986	17
527017	14
527055	5
527075	17
527077	7
527103	12
527107	15
527142	3
527160	4
527186	3
527198	4
527214	10
527337	3
527384	9
527418	13
527424	4
527440	5
527513	3
527515	6
527599	11
527606	4
527648	7
527724	4
527746	8
527747	6
527813	3
527841	3
527898	3
527907	4
527910	4
527925	3
527927	3
527939	4
527969	3
528068	5
528076	5
528088	5
528097	3
528120	3
528150	11
528153	6
528158	4
528220	54
528296	3
528340	8
528341	5
528417	6
528421	5
528502	6
528544	4
528619	3
528646	11
528658	6
528714	3
528765	11
528779	3
528791	3
528848	11
528859	4
528861	7
528888	3
528897	7
528985	4
529010	3
529026	10
529102	4
529119	11
529126	11
529170	4
529200	8
529201	11
529205	3
529266	6
529319	8
529345	3
529379	7
529395	5
529410	4
529479	5
529484	3
529512	3
529529	9
529621	8
529743	13
529793	6
529888	5
529899	3
529942	3
529971	5
530005	7
530017	6
530037	8
530053	12
530063	4
530103	5
530164	3
530173	8
530285	10
530319	4
530328	5
530332	9
530421	7
530429	6
530431	5
530432	4
530468	3
530490	4
530492	6
530664	7
530720	5
530741	3
530749	4
530760	5
530805	3
530867	8
530902	8
530978	10
531076	10
531098	4
531100	3
531204	3
531220	6
531231	4
531233	5
531246	3
531250	10
531267	3
531280	4
531302	18
531309	31
531408	9
531456	3
531558	3
531564	9
531593	6
531601	5
531620	8
531643	3
531693	6
531702	9
531819	5
531824	3
531835	4
531887	6
531976	11
531983	6
532009	4
532013	3
532048	5
532095	3
532155	5
532168	3
532171	4
532201	11
532210	9
532264	5
532281	3
532292	7
532305	3
532376	3
532486	5
532687	8
532694	12
532724	10
532725	8
532826	5
532897	9
532986	6
533035	5
533049	14
533117	11
533152	4
533159	3
533199	7
533234	3
533272	4
533391	3
533401	3
533428	8
533452	9
533490	3
533512	3
533515	3
533595	4
533596	6
533597	3
533668	9
533676	5
533687	12
533688	5
533692	4
533890	3
533937	4
533978	7
533980	12
533983	4
534010	3
534039	10
534048	11
534078	58
534107	4
534113	5
534117	41
534140	6
534342	3
534402	4
534403	4
534411	3
534423	7
534471	8
534481	7
534484	10
534516	8
534523	6
534546	9
534573	15
534574	3
534579	7
534599	7
534603	6
534606	16
534611	3
534632	5
534652	7
534676	7
534686	3
534702	4
534733	9
534752	3
534754	7
534762	8
534808	6
534831	4
534832	4
534866	19
534877	3
534887	7
534946	5
534989	3
535047	4
535094	46
535125	3
535134	5
535207	6
535214	5
535231	4
535263	14
535290	5
535350	6
535377	3
535404	4
535423	4
535433	5
535450	19
535456	4
535489	4
535496	10
535501	7
535535	4
535570	4
535592	4
535610	5
535656	8
535657	5
535672	13
535677	5
535796	8
535821	4
535840	8
535852	3
535905	3
535962	3
536036	4
536047	6
536060	6
536077	8
536095	9
536137	7
536139	5
536190	16
536256	3
536329	3
536379	4
536417	8
536418	4
536433	3
536462	4
536477	3
536519	4
536529	9
536548	3
536579	3
536600	7
536631	3
536641	6
536650	4
536664	3
536734	4
536783	14
536784	3
536790	6
536837	3
536854	10
536901	6
536996	3
537017	5
537066	4
537084	3
537133	4
537178	4
537179	5
537204	6
537205	4
537217	3
537224	3
537239	3
537286	7
537306	5
537337	9
537354	7
537361	8
537371	4
537387	3
537399	7
537478	3
537490	6
537519	5
537534	3
537553	17
537590	4
537613	5
537614	4
537749	6
537769	28
537770	20
537785	9
537806	3
537815	5
537832	4
537844	3
537861	5
537862	7
537904	4
537920	3
537927	3
537974	7
537997	3
538126	4
538219	4
538225	24
538241	8
538264	5
538281	6
538282	5
538296	4
538308	7
538328	3
538419	5
538465	4
538510	5
538546	19
538547	4
538638	3
538661	3
538703	6
538704	3
538714	5
538754	5
538765	3
538773	3
538786	4
538792	3
538844	8
538864	5
538941	6
539005	4
539055	4
539115	10
539200	3
